,count,cnn_fails,ga_fails,cnn_accuracy,ga_accuracy
42,200,2516,1894,0.979872,0.984848
43,204,2927,2222,0.977043137254902,0.9825725490196079
44,212,3310,2531,0.9750188679245283,0.9808981132075472
45,214,3356,2564,0.9749084112149533,0.980829906542056
46,185,3147,2307,0.9727827027027027,0.9800475675675676
47,176,2969,2246,0.9730090909090909,0.9795818181818182
48,198,3354,2565,0.9728969696969697,0.9792727272727273
49,213,3644,2784,0.9726272300469484,0.9790873239436619
50,202,3438,2579,0.9727683168316832,0.9795722772277228
51,206,3824,2903,0.9702990291262136,0.977452427184466
52,175,3258,2464,0.9702125714285714,0.977472
53,171,3059,2356,0.9713777777777778,0.9779555555555556
54,193,4027,3075,0.9666155440414508,0.9745077720207254
55,168,3577,2779,0.9659333333333333,0.9735333333333334
56,205,4428,3371,0.96544,0.9736897560975609
57,178,3570,2657,0.9679101123595506,0.9761168539325843
58,165,3769,2884,0.9634521212121212,0.9720339393939393
59,186,4496,3462,0.9613247311827957,0.9702193548387097
60,179,4034,3066,0.9639418994413408,0.9725944134078213
61,185,4578,3481,0.9604064864864865,0.969894054054054
62,182,4368,3280,0.9616,0.9711648351648352
63,177,4236,3269,0.9617084745762712,0.9704497175141243
64,202,5019,3701,0.9602455445544554,0.9706851485148514
65,205,5190,3938,0.9594926829268293,0.9692643902439024
66,221,6331,4828,0.9541647058823529,0.9650461538461539
67,186,5318,4057,0.9542537634408602,0.9651010752688172
68,211,6018,4522,0.9543658767772512,0.9657099526066351
69,187,5526,4126,0.9527187165775401,0.9646973262032086
70,185,5502,4203,0.9524151351351351,0.9636497297297297
71,179,5160,3927,0.9538770949720671,0.9648983240223463
72,202,6335,4792,0.9498217821782178,0.9620435643564357
73,202,6660,5087,0.9472475247524752,0.9597069306930693
74,193,5586,4231,0.9536911917098445,0.9649243523316062
75,172,6267,4759,0.9417023255813953,0.9557302325581395
76,156,4967,3806,0.9490564102564103,0.9609641025641026
77,190,6899,5226,0.9419031578947369,0.9559915789473684
78,191,6848,5114,0.942634554973822,0.9571602094240838
79,182,6485,4937,0.942989010989011,0.9565978021978022
80,204,7345,5564,0.9423921568627451,0.9563607843137255
81,190,7332,5419,0.9382568421052632,0.9543663157894737
82,205,7596,5825,0.9407141463414634,0.9545365853658536
83,231,8484,6431,0.9412363636363636,0.955456277056277
84,202,7786,5936,0.9383287128712872,0.9529821782178218
85,188,7567,5711,0.9356,0.9513957446808511
86,201,7904,5923,0.9370825870646766,0.9528517412935323
87,206,8701,6562,0.9324194174757281,0.9490330097087378
