,count,cnn_fails,ga_fails,cnn_accuracy,ga_accuracy
165,252,21930,16972,0.8607619047619048,0.8922412698412698
166,246,22260,17284,0.8552195121951219,0.8875837398373984
167,205,19545,15161,0.8474536585365854,0.8816702439024391
168,228,23645,18137,0.8340701754385965,0.8727228070175439
169,218,20990,16304,0.8459449541284404,0.880337614678899
170,198,17956,13864,0.8549010101010102,0.8879676767676767
171,207,19905,15378,0.8461449275362318,0.881136231884058
172,184,18388,14269,0.840104347826087,0.8759217391304348
173,160,15835,12343,0.84165,0.87657
174,143,13886,10685,0.8446321678321678,0.8804475524475525
175,158,15361,11888,0.8444455696202532,0.8796151898734177
176,151,14748,11479,0.8437298013245034,0.8783682119205298
177,124,11554,9049,0.8509161290322581,0.8832387096774194
178,137,13788,10749,0.8389722627737226,0.8744642335766424
179,117,11063,8679,0.8487111111111111,0.8813128205128204
180,94,8857,6890,0.8492425531914893,0.8827234042553191
181,91,8845,6964,0.8444835164835165,0.8775560439560439
182,108,10370,8148,0.8463703703703703,0.8792888888888889
183,96,7685,6024,0.8719166666666667,0.8996
184,65,6072,4807,0.8505353846153846,0.8816738461538461
185,78,6957,5477,0.8572923076923077,0.8876512820512821
186,74,6488,5035,0.8597189189189189,0.8911351351351351
187,69,6221,4953,0.8557449275362319,0.8851478260869565
188,61,5835,4494,0.8469508196721311,0.8821245901639344
189,52,4371,3484,0.8655076923076923,0.8928
190,41,4018,3196,0.8432,0.8752780487804878
191,35,3233,2600,0.8522057142857142,0.8811428571428571
192,40,2824,2296,0.88704,0.90816
193,45,4145,3335,0.8526222222222222,0.8814222222222222
194,33,2592,2028,0.8743272727272727,0.9016727272727273
195,32,3194,2551,0.8403,0.87245
196,28,2677,2120,0.8470285714285715,0.8788571428571429
197,22,2110,1673,0.8465454545454545,0.8783272727272727
198,22,2264,1794,0.8353454545454546,0.8695272727272727
199,27,2410,1962,0.8571851851851852,0.8837333333333334
200,19,1989,1584,0.8325052631578947,0.8666105263157895
201,16,1379,1066,0.8621,0.8934
202,13,1153,939,0.8580923076923077,0.8844307692307692
203,18,1271,1071,0.8870222222222222,0.9048
204,12,1357,1074,0.8190666666666666,0.8568
205,18,1883,1523,0.8326222222222222,0.8646222222222222
206,9,1054,846,0.8126222222222222,0.8496
207,8,885,748,0.823,0.8504
208,3,157,134,0.9162666666666667,0.9285333333333333
209,5,304,262,0.90272,0.91616
210,5,282,223,0.90976,0.92864
211,2,136,116,0.8912,0.9072
212,5,669,517,0.78592,0.83456
213,3,501,410,0.7328,0.7813333333333333
216,1,171,137,0.7263999999999999,0.7807999999999999
217,2,78,65,0.9376,0.948
219,4,292,237,0.8832,0.9052
222,1,103,85,0.8351999999999999,0.864
223,1,130,102,0.792,0.8368
225,1,39,29,0.9376,0.9536
226,1,179,134,0.7136,0.7856
227,1,150,120,0.76,0.808
228,1,45,40,0.928,0.9359999999999999
233,1,50,42,0.92,0.9328
235,1,224,173,0.6416,0.7232000000000001
