,count,cnn_fails,ga_fails,cnn_accuracy,ga_accuracy
141,399,37000,24125,0.8516290726817043,0.9032581453634085
142,377,32590,21442,0.8616870026525199,0.9089994694960212
143,387,35341,23061,0.853887338501292,0.9046573643410852
144,360,32742,21156,0.85448,0.9059733333333333
145,371,35400,23455,0.8473315363881402,0.8988463611859838
146,393,35870,23882,0.8539643765903308,0.9027704834605598
147,439,38071,24922,0.8612446469248292,0.9091681093394077
148,374,35914,23379,0.8463572192513369,0.8999828877005348
149,345,31469,21094,0.8540568115942029,0.9021727536231884
150,381,35043,23037,0.8528377952755906,0.9032566929133858
151,368,35233,23085,0.8468130434782608,0.8996304347826087
152,304,28803,18571,0.8484052631578947,0.9022578947368421
153,348,32966,21816,0.848432183908046,0.899696551724138
154,357,33364,22076,0.8504694677871149,0.901059943977591
155,372,35300,23130,0.8481720430107527,0.9005161290322581
156,311,30310,19793,0.844064308681672,0.8981710610932476
157,317,28861,18864,0.8543293375394322,0.9047873817034701
158,309,28811,19004,0.8508168284789644,0.9015974110032362
159,263,25095,16579,0.8473307984790874,0.8991391634980989
160,296,25902,17167,0.8599891891891892,0.9072054054054054
161,261,27007,17639,0.834439846743295,0.8918681992337165
162,300,27680,18166,0.8523733333333333,0.9031146666666666
163,288,28292,19084,0.8428222222222223,0.8939777777777778
164,262,25012,16529,0.8472549618320611,0.8990595419847328
165,252,21930,14697,0.8607619047619048,0.9066857142857143
166,246,22260,14993,0.8552195121951219,0.9024845528455284
167,205,19545,13061,0.8474536585365854,0.898060487804878
168,228,23645,15540,0.8340701754385965,0.8909473684210526
169,218,20990,14031,0.8459449541284404,0.8970201834862386
170,198,17956,12060,0.8549010101010102,0.9025454545454545
171,207,19905,13240,0.8461449275362318,0.8976618357487922
172,184,18388,12231,0.840104347826087,0.8936434782608695
173,160,15835,10677,0.84165,0.89323
174,143,13886,9278,0.8446321678321678,0.8961902097902098
175,158,15361,10138,0.8444455696202532,0.8973367088607594
176,151,14748,9808,0.8437298013245034,0.8960741721854305
177,124,11554,7791,0.8509161290322581,0.8994709677419355
178,137,13788,9172,0.8389722627737226,0.8928817518248175
179,117,11063,7336,0.8487111111111111,0.8996786324786324
180,94,8857,5894,0.8492425531914893,0.8996765957446808
181,91,8845,5967,0.8444835164835165,0.8950857142857143
182,108,10370,7063,0.8463703703703703,0.8953629629629629
183,96,7685,5124,0.8719166666666667,0.9146
184,65,6072,4155,0.8505353846153846,0.897723076923077
185,78,6957,4741,0.8572923076923077,0.9027487179487179
186,74,6488,4401,0.8597189189189189,0.9048432432432433
187,69,6221,4276,0.8557449275362319,0.9008463768115942
188,61,5835,3943,0.8469508196721311,0.8965770491803279
189,52,4371,3008,0.8655076923076923,0.9074461538461538
190,41,4018,2685,0.8432,0.895219512195122
191,35,3233,2243,0.8522057142857142,0.8974628571428571
192,40,2824,1973,0.88704,0.92108
193,45,4145,2757,0.8526222222222222,0.9019733333333333
194,33,2592,1709,0.8743272727272727,0.9171393939393939
195,32,3194,2183,0.8403,0.89085
196,28,2677,1857,0.8470285714285715,0.8938857142857143
197,22,2110,1420,0.8465454545454545,0.8967272727272727
198,22,2264,1496,0.8353454545454546,0.8912
199,27,2410,1723,0.8571851851851852,0.8978962962962963
200,19,1989,1387,0.8325052631578947,0.8832
201,16,1379,912,0.8621,0.9088
202,13,1153,804,0.8580923076923077,0.9010461538461538
203,18,1271,949,0.8870222222222222,0.9156444444444445
204,12,1357,906,0.8190666666666666,0.8792
205,18,1883,1321,0.8326222222222222,0.8825777777777778
206,9,1054,733,0.8126222222222222,0.869688888888889
207,8,885,635,0.823,0.873
208,3,157,122,0.9162666666666667,0.9349333333333334
209,5,304,236,0.90272,0.92448
210,5,282,196,0.90976,0.93728
211,2,136,104,0.8912,0.9168000000000001
212,5,669,463,0.78592,0.85184
213,3,501,354,0.7328,0.8112
216,1,171,114,0.7263999999999999,0.8176
217,2,78,58,0.9376,0.9536
219,4,292,214,0.8832,0.9144
222,1,103,76,0.8351999999999999,0.8784
223,1,130,79,0.792,0.8735999999999999
225,1,39,24,0.9376,0.9616
226,1,179,122,0.7136,0.8048
227,1,150,102,0.76,0.8368
228,1,45,40,0.928,0.9359999999999999
233,1,50,42,0.92,0.9328
235,1,224,157,0.6416,0.7488
