,count,cnn_fails,ga_fails,cnn_accuracy,ga_accuracy
52,175,4358,2420,0.9601554285714285,0.9778742857142857
53,171,3813,2287,0.9643228070175438,0.9786011695906432
54,193,5068,3035,0.9579854922279792,0.974839378238342
55,168,4527,2675,0.9568857142857143,0.9745238095238096
56,205,5609,3322,0.9562224390243903,0.9740721951219512
57,178,4399,2642,0.9604584269662921,0.9762516853932585
58,165,4714,2822,0.9542884848484848,0.9726351515151516
59,186,5559,3409,0.9521806451612903,0.9706752688172043
60,179,5032,2999,0.9550212290502793,0.9731932960893854
61,185,5627,3485,0.951334054054054,0.9698594594594595
62,182,5416,3255,0.9523868131868132,0.9713846153846154
63,177,5258,3284,0.9524700564971751,0.9703141242937853
64,202,6116,3703,0.9515564356435644,0.9706693069306931
65,205,6359,3856,0.9503687804878049,0.9699043902439024
66,221,7630,4770,0.9447601809954751,0.9654660633484163
67,186,6506,3943,0.9440344086021506,0.9660817204301075
68,211,7306,4509,0.9445990521327015,0.9658085308056872
69,187,6761,4021,0.942151871657754,0.9655957219251337
70,185,6758,4107,0.9415524324324325,0.96448
71,179,6247,3877,0.9441608938547486,0.9653452513966481
72,202,7601,4789,0.9397940594059406,0.9620673267326733
73,202,7927,5060,0.9372118811881188,0.9599207920792079
74,193,6809,4130,0.9435523316062177,0.965761658031088
75,172,7472,4677,0.930493023255814,0.956493023255814
76,156,5979,3718,0.9386769230769231,0.9618666666666666
77,190,8273,5171,0.9303326315789474,0.9564547368421052
78,191,8266,5108,0.9307560209424084,0.9572104712041885
79,182,7690,4902,0.9323956043956044,0.9569054945054944
80,204,8750,5459,0.9313725490196079,0.9571843137254902
81,190,8641,5326,0.9272336842105263,0.9551494736842105
82,205,9212,5818,0.9281014634146342,0.9545912195121952
83,231,10113,6279,0.9299532467532468,0.9565090909090909
84,202,9360,5888,0.9258613861386139,0.9533623762376238
85,188,8961,5712,0.923736170212766,0.9513872340425532
86,201,9395,5894,0.9252139303482587,0.9530825870646766
87,206,10351,6535,0.9196038834951457,0.9492427184466019
88,207,10759,6603,0.9168386473429951,0.9489623188405797
89,191,9785,6139,0.9180314136125655,0.9485738219895288
90,232,12001,7626,0.9172344827586207,0.9474068965517242
91,199,10369,6577,0.9166311557788944,0.9471195979899497
92,232,11814,7407,0.9185241379310345,0.9489172413793103
93,239,12139,7559,0.9187347280334728,0.9493958158995816
94,224,12455,7926,0.9110357142857143,0.9433857142857143
95,249,13911,8951,0.9106120481927711,0.9424835341365462
96,233,13105,8336,0.9100085836909871,0.9427570815450643
97,224,13449,8530,0.9039357142857143,0.9390714285714286
98,241,13891,9061,0.9077775933609958,0.9398439834024896
99,207,11738,7543,0.9092714975845411,0.941696618357488
100,261,16038,10344,0.9016827586206897,0.9365885057471265
101,223,14313,9157,0.8973058295964126,0.9342995515695067
102,217,13224,8490,0.9024958525345622,0.9374009216589861
103,254,16425,10600,0.8965354330708661,0.933228346456693
104,262,16783,10588,0.8975083969465649,0.9353404580152672
105,278,18362,12081,0.8943194244604317,0.9304690647482015
106,247,15812,10159,0.8975740890688259,0.9341927125506073
107,262,17594,11308,0.8925557251908397,0.9309435114503817
108,253,17049,11128,0.8921802371541502,0.9296252964426878
109,234,15880,10309,0.8914188034188034,0.9295111111111111
110,300,19931,12882,0.8937013333333333,0.931296
111,295,21369,14029,0.8841003389830508,0.9239105084745762
112,279,19658,12716,0.8872659498207885,0.9270767025089606
113,285,20836,13510,0.8830259649122807,0.9241543859649123
114,288,22396,14526,0.8755777777777778,0.9193
115,298,21891,14153,0.8824644295302013,0.9240107382550335
116,287,21497,14097,0.8801560975609756,0.9214104529616725
117,300,23051,14818,0.8770613333333334,0.9209706666666667
118,284,22470,14729,0.8734084507042253,0.9170197183098592
119,329,25311,16464,0.876906990881459,0.919931914893617
120,358,28842,18917,0.8710972067039107,0.915454748603352
121,316,25563,16486,0.8705670886075949,0.916526582278481
122,342,27436,17861,0.8716444444444444,0.9164397660818714
123,312,25869,16823,0.8673384615384616,0.9137282051282052
124,343,28611,18647,0.8665376093294461,0.9130169096209912
125,338,28192,18496,0.8665467455621302,0.9124449704142011
126,331,28112,18562,0.8641111782477342,0.9102743202416919
127,373,31466,20586,0.865025201072386,0.9116954423592494
128,323,27254,17471,0.8649956656346749,0.913456346749226
129,323,27044,17795,0.8660359133126935,0.9118513931888544
130,389,33641,21801,0.8616308483290489,0.9103300771208226
131,364,30741,20130,0.8648747252747253,0.9115164835164835
132,407,34985,22982,0.8624668304668305,0.9096530712530713
133,389,34523,22734,0.8580030848329049,0.9064925449871465
134,394,34605,22893,0.8594720812182741,0.907033502538071
135,380,32311,21243,0.8639536842105263,0.9105557894736842
136,364,31436,20663,0.8618197802197802,0.9091736263736263
137,427,40249,26536,0.849184074941452,0.900567681498829
138,389,34145,22361,0.8595578406169666,0.908026735218509
139,387,33741,22213,0.8605023255813954,0.90816330749354
140,362,33280,22011,0.8529060773480663,0.9027138121546961
141,399,36910,24388,0.8519899749373434,0.9022035087719298
142,377,32526,21503,0.8619586206896552,0.9087405835543767
143,387,35338,23053,0.8538997416020672,0.9046904392764858
144,360,32631,21346,0.8549733333333334,0.9051288888888889
145,371,35354,23689,0.8475299191374663,0.8978371967654987
146,393,35895,24114,0.8538625954198473,0.9018259541984732
147,439,37990,25087,0.8615398633257403,0.9085667425968109
148,374,35919,23575,0.8463358288770053,0.899144385026738
149,345,31484,21223,0.8539872463768116,0.9015744927536232
150,381,35013,23214,0.8529637795275591,0.9025133858267717
151,368,35268,23232,0.8466608695652174,0.8989913043478261
152,304,28672,18577,0.8490947368421052,0.9022263157894737
153,348,32915,21773,0.8486666666666667,0.8998942528735632
154,357,33352,22324,0.8505232492997199,0.8999484593837535
155,372,35243,23215,0.8484172043010753,0.9001505376344086
156,311,30289,19875,0.8441723472668811,0.8977491961414791
157,317,28790,18879,0.8546876971608832,0.9047116719242903
158,309,28790,19030,0.8509255663430421,0.9014627831715211
159,263,25090,16622,0.8473612167300381,0.898877566539924
160,296,25900,17116,0.86,0.907481081081081
161,261,26914,17613,0.8350099616858238,0.8920275862068966
162,300,27544,18224,0.8530986666666667,0.9028053333333333
163,288,28236,19115,0.8431333333333333,0.8938055555555555
164,262,24910,16468,0.8478778625954199,0.8994320610687023
165,252,21924,14707,0.8608,0.9066222222222222
166,246,22237,14951,0.855369105691057,0.9027577235772357
167,205,19535,13101,0.8475317073170732,0.8977482926829268
168,228,23570,15593,0.8345964912280701,0.8905754385964912
169,218,20962,13966,0.8461504587155964,0.897497247706422
170,198,17920,12046,0.8551919191919192,0.9026585858585858
171,207,19817,13270,0.8468251207729469,0.8974299516908213
172,184,18360,12185,0.8403478260869566,0.8940434782608696
173,160,15928,10680,0.84072,0.8932
174,143,13866,9252,0.844855944055944,0.8964811188811189
175,158,15290,10187,0.8451645569620253,0.8968405063291139
176,151,14710,9802,0.8441324503311258,0.8961377483443709
177,124,11535,7705,0.8511612903225807,0.9005806451612903
178,137,13733,9176,0.839614598540146,0.8928350364963503
179,117,11064,7333,0.8486974358974358,0.8997196581196581
180,94,8804,6025,0.8501446808510638,0.8974468085106383
181,91,8826,5951,0.8448175824175824,0.895367032967033
182,108,10380,6993,0.8462222222222222,0.8964
183,96,7676,5145,0.8720666666666667,0.91425
184,65,6086,4106,0.8501907692307692,0.8989292307692307
185,78,6943,4687,0.8575794871794872,0.9038564102564103
186,74,6438,4364,0.8608,0.9056432432432433
187,69,6236,4238,0.8553971014492754,0.9017275362318841
188,61,5824,3868,0.8472393442622951,0.898544262295082
189,52,4348,2992,0.8662153846153846,0.9079384615384616
190,41,4022,2616,0.8430439024390244,0.8979121951219512
191,35,3223,2234,0.8526628571428572,0.8978742857142857
192,40,2821,1955,0.88716,0.9218
193,45,4123,2762,0.8534044444444444,0.9017955555555556
194,33,2583,1715,0.8747636363636364,0.9168484848484848
195,32,3199,2148,0.84005,0.8926000000000001
196,28,2669,1794,0.8474857142857143,0.8974857142857143
197,22,2099,1392,0.8473454545454545,0.8987636363636363
198,22,2253,1500,0.8361454545454545,0.8909090909090909
199,27,2405,1712,0.8574814814814815,0.8985481481481481
200,19,1977,1379,0.8335157894736842,0.8838736842105264
201,16,1364,897,0.8636,0.9103
202,13,1152,792,0.8582153846153846,0.902523076923077
203,18,1270,926,0.8871111111111111,0.9176888888888889
204,12,1367,878,0.8177333333333333,0.8829333333333333
205,18,1877,1314,0.8331555555555555,0.8832
206,9,1045,730,0.8142222222222222,0.8702222222222222
207,8,889,617,0.8222,0.8766
208,3,157,114,0.9162666666666667,0.9392
209,5,300,239,0.904,0.92352
210,5,277,184,0.91136,0.94112
211,2,134,102,0.8928,0.9184
212,5,665,449,0.7872,0.85632
213,3,505,361,0.7306666666666666,0.8074666666666667
216,1,171,115,0.7263999999999999,0.8160000000000001
217,2,77,58,0.9384,0.9536
219,4,288,202,0.8848,0.9192
222,1,102,67,0.8368,0.8928
223,1,125,66,0.8,0.8944
225,1,38,23,0.9392,0.9632000000000001
226,1,179,115,0.7136,0.8160000000000001
227,1,149,97,0.7616,0.8448
228,1,44,40,0.9296,0.9359999999999999
233,1,50,41,0.92,0.9344
235,1,218,168,0.6512,0.7312000000000001
